food_name,food_category,food_type,food_origin,food_price,food_expiration_date,food_nutrition_facts,food_allergens,food_ingredients,food_brand,food_image,food_serving_size,food_calories,food_protein,food_fat,food_carbohydrates,food_sugar,food_fiber,food_vitamin_a,food_vitamin_c,food_calcium,food_iron,food_potassium,food_sodium,food_cholesterol,food_gluten_free,food_vegan,food_halal,food_kosher,food_gmo_free,food_organic
Huck White Towels,vegetable,organic,Nigeria,37.18,2/17/2023,"Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.

Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.

Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.",eggs,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",http://dummyimage.com/189x100.png/5fa2dd/ffffff,http://dummyimage.com/113x100.png/cc0000/ffffff,58.6,320,95.5,17.2,93.4,3.4,97.3,68.7,50.8,27.5,9.1,58.5,467,84.3,True,True,False,False,False,True
Durian Fruit,dairy,conventional,Indonesia,87.01,3/9/2023,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.

Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.",peanuts,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.

Fusce consequat. Nulla nisl. Nunc nisl.

Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",http://dummyimage.com/232x100.png/5fa2dd/ffffff,http://dummyimage.com/120x100.png/dddddd/000000,92.4,828,86.5,79.7,79.3,89.7,42.0,53.8,59.3,24.8,95.4,83.8,877,82.3,False,False,False,True,True,True
Vinegar - Champagne,fruit,organic,Uganda,60.94,7/25/2022,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,tree nuts,"Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.

Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",http://dummyimage.com/102x100.png/cc0000/ffffff,http://dummyimage.com/157x100.png/dddddd/000000,86.7,249,76.5,84.0,28.5,29.8,48.3,81.7,41.5,5.1,65.6,7.4,33,30.6,True,False,False,False,False,False
Pernod,vegetable,conventional,Philippines,24.43,1/20/2023,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.

Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.

Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",soy,Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.,http://dummyimage.com/125x100.png/ff4444/ffffff,http://dummyimage.com/100x100.png/5fa2dd/ffffff,41.9,803,48.9,27.6,1.4,4.5,4.2,4.8,62.7,54.8,50.1,74.2,904,39.1,False,False,True,True,True,False
"Pork - Tenderloin, Fresh",fruit,conventional,China,41.42,8/26/2022,Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.,eggs,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.

Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.

Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",http://dummyimage.com/169x100.png/dddddd/000000,http://dummyimage.com/199x100.png/dddddd/000000,61.5,171,25.9,98.5,50.9,61.2,35.4,58.6,88.9,58.7,52.4,99.8,481,90.6,False,False,False,False,False,True
Sauce Bbq Smokey,fruit,organic,China,85.56,8/5/2022,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",milk,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.

Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.",http://dummyimage.com/121x100.png/ff4444/ffffff,http://dummyimage.com/233x100.png/5fa2dd/ffffff,88.1,176,93.8,92.4,46.9,63.5,86.4,17.6,42.7,62.8,32.6,66.7,8,86.7,True,True,False,True,True,False
"Beef - Tongue, Fresh",dairy,organic,Palestinian Territory,73.19,4/6/2022,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.

Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.",peanuts,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.

Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.",http://dummyimage.com/216x100.png/dddddd/000000,http://dummyimage.com/172x100.png/ff4444/ffffff,77.5,843,50.3,94.6,49.6,91.2,98.6,75.1,5.5,83.8,40.3,59.7,847,1.1,True,True,False,True,True,True
Miso Paste White,grain,organic,Serbia,89.28,6/24/2022,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.

Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.

Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.",fish,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",http://dummyimage.com/205x100.png/dddddd/000000,http://dummyimage.com/158x100.png/cc0000/ffffff,63.0,527,26.5,58.8,32.2,78.3,12.8,72.5,60.1,5.6,73.4,1.1,128,52.9,True,False,True,False,True,False
Lamb - Bones,dairy,organic,Uganda,30.89,3/24/2023,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.,wheat,"Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.

In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.",http://dummyimage.com/229x100.png/cc0000/ffffff,http://dummyimage.com/144x100.png/ff4444/ffffff,92.7,417,37.9,35.4,35.2,1.4,83.8,38.7,13.3,26.3,20.7,48.7,927,18.3,False,False,False,False,True,False
Beets - Pickled,meat,organic,Cameroon,79.88,6/24/2023,"Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.

Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",tree nuts,"Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.

Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",http://dummyimage.com/176x100.png/cc0000/ffffff,http://dummyimage.com/100x100.png/5fa2dd/ffffff,88.1,1000,82.0,52.1,54.7,79.4,49.9,8.6,29.9,61.2,10.9,13.7,32,87.7,False,True,True,False,False,True
Mushrooms - Honey,meat,conventional,Colombia,85.45,1/27/2022,"In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.

Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.",milk,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.

Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.

Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",http://dummyimage.com/104x100.png/ff4444/ffffff,http://dummyimage.com/228x100.png/ff4444/ffffff,86.4,401,22.1,0.3,41.8,79.9,19.4,2.1,93.6,4.2,81.9,0.8,721,76.0,False,True,True,False,False,False
Wine - Niagara Peninsula Vqa,dairy,conventional,China,53.1,4/19/2023,"Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.

Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.

Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",soy,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.

Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.

Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",http://dummyimage.com/242x100.png/dddddd/000000,http://dummyimage.com/226x100.png/5fa2dd/ffffff,97.0,705,39.9,67.9,25.5,6.8,42.7,87.5,15.6,44.0,64.8,71.8,459,85.3,True,False,True,False,True,True
Napkin White,dairy,conventional,Canada,64.52,11/15/2022,"Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.

Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.

Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",wheat,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",http://dummyimage.com/238x100.png/5fa2dd/ffffff,http://dummyimage.com/141x100.png/cc0000/ffffff,23.9,198,5.6,35.0,78.1,77.9,77.1,43.8,16.7,34.2,28.9,72.1,280,80.1,False,True,True,True,False,True
Nantucket Orange Juice,grain,conventional,New Zealand,62.04,9/18/2022,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",eggs,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",http://dummyimage.com/115x100.png/cc0000/ffffff,http://dummyimage.com/204x100.png/5fa2dd/ffffff,58.2,736,91.8,56.5,17.2,6.7,86.2,15.4,68.7,41.7,48.5,60.2,375,85.5,True,True,False,True,True,False
"Cheese - Brie, Triple Creme",meat,conventional,Philippines,64.45,1/2/2022,"Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.

Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",eggs,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",http://dummyimage.com/115x100.png/dddddd/000000,http://dummyimage.com/233x100.png/5fa2dd/ffffff,51.1,45,69.7,61.3,4.8,71.0,83.7,70.2,19.5,99.5,58.3,9.5,251,83.8,True,True,False,True,True,False
"Cup - 6oz, Foam",fruit,conventional,China,79.58,11/2/2023,"Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.

Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",fish,Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,http://dummyimage.com/168x100.png/5fa2dd/ffffff,http://dummyimage.com/218x100.png/ff4444/ffffff,67.9,433,92.9,43.2,33.5,78.4,60.0,25.9,83.1,62.7,92.1,51.6,810,18.0,False,False,True,False,True,False
"Cherries - Maraschino,jar",fruit,conventional,Iran,17.3,4/9/2022,"In congue. Etiam justo. Etiam pretium iaculis justo.

In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.",fish,"Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.

Sed ante. Vivamus tortor. Duis mattis egestas metus.",http://dummyimage.com/182x100.png/dddddd/000000,http://dummyimage.com/111x100.png/cc0000/ffffff,65.0,966,85.3,84.3,3.9,26.1,55.8,21.9,44.3,29.9,16.3,53.7,246,60.7,True,False,True,False,True,True
Potatoes - Idaho 100 Count,grain,conventional,Japan,75.54,5/8/2023,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.

Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.

Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.",tree nuts,Fusce consequat. Nulla nisl. Nunc nisl.,http://dummyimage.com/248x100.png/cc0000/ffffff,http://dummyimage.com/156x100.png/cc0000/ffffff,62.3,418,49.4,0.1,69.4,4.0,68.8,61.2,14.1,71.3,75.9,55.6,838,22.8,True,False,True,False,True,False
"Juice - Tomato, 10 Oz",dairy,organic,Poland,58.92,3/31/2022,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.

Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.

Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",milk,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",http://dummyimage.com/157x100.png/5fa2dd/ffffff,http://dummyimage.com/215x100.png/cc0000/ffffff,9.6,732,66.3,56.0,19.8,29.3,21.1,60.6,25.3,51.0,86.1,71.7,117,90.8,False,True,True,False,True,True
Shrimp - Black Tiger 26/30,vegetable,organic,Czech Republic,92.93,6/9/2023,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,shellfish,"Sed ante. Vivamus tortor. Duis mattis egestas metus.

Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.

Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",http://dummyimage.com/207x100.png/dddddd/000000,http://dummyimage.com/214x100.png/dddddd/000000,92.0,581,61.3,81.8,55.5,4.4,14.2,16.7,15.5,11.8,84.8,99.0,951,24.3,True,False,True,True,True,False
Pork - Smoked Kassler,dairy,organic,Sweden,26.11,6/5/2023,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,fish,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",http://dummyimage.com/115x100.png/ff4444/ffffff,http://dummyimage.com/131x100.png/ff4444/ffffff,40.3,684,4.6,25.5,67.5,44.5,86.4,3.0,33.7,77.9,28.4,62.1,828,57.6,False,True,True,False,True,False
Wine - Cave Springs Dry Riesling,grain,organic,Russia,73.31,1/11/2023,"Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.

In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",soy,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",http://dummyimage.com/146x100.png/dddddd/000000,http://dummyimage.com/111x100.png/5fa2dd/ffffff,6.9,862,8.2,29.1,28.1,32.9,46.3,46.5,86.4,4.8,27.6,84.6,282,5.3,False,True,True,True,False,False
Peas Snow,dairy,organic,Indonesia,11.78,12/22/2023,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.

Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.",tree nuts,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.

In congue. Etiam justo. Etiam pretium iaculis justo.

In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.",http://dummyimage.com/137x100.png/cc0000/ffffff,http://dummyimage.com/108x100.png/cc0000/ffffff,79.9,830,62.5,78.5,58.9,42.5,64.6,96.3,44.5,9.1,62.9,37.1,680,87.5,False,False,True,True,False,False
"Bread - Pita, Mini",dairy,conventional,Indonesia,51.76,6/26/2022,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.

In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.

Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.",fish,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.

Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.

Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",http://dummyimage.com/149x100.png/cc0000/ffffff,http://dummyimage.com/154x100.png/5fa2dd/ffffff,30.3,117,56.4,63.0,2.0,92.4,37.1,39.6,9.3,57.0,17.3,49.2,138,61.8,False,False,True,False,True,True
Pears - Bosc,dairy,conventional,Nigeria,83.46,9/13/2022,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",milk,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,http://dummyimage.com/141x100.png/5fa2dd/ffffff,http://dummyimage.com/212x100.png/dddddd/000000,45.4,941,90.1,86.9,68.2,23.1,92.4,37.3,0.9,87.8,54.2,56.2,294,1.3,True,True,True,True,True,False
"Mushroom - Porcini, Dry",dairy,organic,Mozambique,83.64,9/30/2022,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.

Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.

Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.",tree nuts,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.

Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.",http://dummyimage.com/203x100.png/dddddd/000000,http://dummyimage.com/144x100.png/5fa2dd/ffffff,2.9,580,75.8,25.9,21.4,35.7,33.7,72.8,64.2,45.7,71.8,48.6,70,51.8,True,True,False,False,False,False
